id,framework,code,sourceKey,sourceVersion,linkedObjectiveCount,textIncludedInAsfaiPackage,sourceLandingPage
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.2.1.a,ccss-ela,SL.2.1.a,ccss-ela:SL.2.1.a,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.2.1.b,ccss-ela,SL.2.1.b,ccss-ela:SL.2.1.b,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.2.1.c,ccss-ela,SL.2.1.c,ccss-ela:SL.2.1.c,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.2.2,ccss-ela,SL.2.2,ccss-ela:SL.2.2,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.2.3,ccss-ela,SL.2.3,ccss-ela:SL.2.3,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.2.4,ccss-ela,SL.2.4,ccss-ela:SL.2.4,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.2.5,ccss-ela,SL.2.5,ccss-ela:SL.2.5,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.2.6,ccss-ela,SL.2.6,ccss-ela:SL.2.6,2010,2,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.3.1,ccss-ela,SL.3.1,ccss-ela:SL.3.1,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.3.1.a,ccss-ela,SL.3.1.a,ccss-ela:SL.3.1.a,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.3.1.b,ccss-ela,SL.3.1.b,ccss-ela:SL.3.1.b,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.3.1.c,ccss-ela,SL.3.1.c,ccss-ela:SL.3.1.c,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.3.1.d,ccss-ela,SL.3.1.d,ccss-ela:SL.3.1.d,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.3.2,ccss-ela,SL.3.2,ccss-ela:SL.3.2,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.3.3,ccss-ela,SL.3.3,ccss-ela:SL.3.3,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.3.4,ccss-ela,SL.3.4,ccss-ela:SL.3.4,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.3.5,ccss-ela,SL.3.5,ccss-ela:SL.3.5,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.3.6,ccss-ela,SL.3.6,ccss-ela:SL.3.6,2010,2,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.1,ccss-ela,SL.4.1,ccss-ela:SL.4.1,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.1.a,ccss-ela,SL.4.1.a,ccss-ela:SL.4.1.a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.1.b,ccss-ela,SL.4.1.b,ccss-ela:SL.4.1.b,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.1.c,ccss-ela,SL.4.1.c,ccss-ela:SL.4.1.c,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.1.d,ccss-ela,SL.4.1.d,ccss-ela:SL.4.1.d,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.2,ccss-ela,SL.4.2,ccss-ela:SL.4.2,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.3,ccss-ela,SL.4.3,ccss-ela:SL.4.3,2010,2,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.4,ccss-ela,SL.4.4,ccss-ela:SL.4.4,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.5,ccss-ela,SL.4.5,ccss-ela:SL.4.5,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.4.6,ccss-ela,SL.4.6,ccss-ela:SL.4.6,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.1,ccss-ela,SL.5.1,ccss-ela:SL.5.1,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.1.a,ccss-ela,SL.5.1.a,ccss-ela:SL.5.1.a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.1.b,ccss-ela,SL.5.1.b,ccss-ela:SL.5.1.b,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.1.c,ccss-ela,SL.5.1.c,ccss-ela:SL.5.1.c,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.1.d,ccss-ela,SL.5.1.d,ccss-ela:SL.5.1.d,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.2,ccss-ela,SL.5.2,ccss-ela:SL.5.2,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.3,ccss-ela,SL.5.3,ccss-ela:SL.5.3,2010,2,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.4,ccss-ela,SL.5.4,ccss-ela:SL.5.4,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.5,ccss-ela,SL.5.5,ccss-ela:SL.5.5,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.6,ccss-ela,SL.5.6,ccss-ela:SL.5.6,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.K.1,ccss-ela,SL.K.1,ccss-ela:SL.K.1,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.K.1.a,ccss-ela,SL.K.1.a,ccss-ela:SL.K.1.a,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.K.1.b,ccss-ela,SL.K.1.b,ccss-ela:SL.K.1.b,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.K.2,ccss-ela,SL.K.2,ccss-ela:SL.K.2,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.K.3,ccss-ela,SL.K.3,ccss-ela:SL.K.3,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.K.4,ccss-ela,SL.K.4,ccss-ela:SL.K.4,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.K.5,ccss-ela,SL.K.5,ccss-ela:SL.K.5,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.K.6,ccss-ela,SL.K.6,ccss-ela:SL.K.6,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.1.1,ccss-ela,W.1.1,ccss-ela:W.1.1,2010,2,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.1.2,ccss-ela,W.1.2,ccss-ela:W.1.2,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.1.3,ccss-ela,W.1.3,ccss-ela:W.1.3,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.1.5,ccss-ela,W.1.5,ccss-ela:W.1.5,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.1.6,ccss-ela,W.1.6,ccss-ela:W.1.6,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.1.7,ccss-ela,W.1.7,ccss-ela:W.1.7,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.1.8,ccss-ela,W.1.8,ccss-ela:W.1.8,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.1,ccss-ela,W.11-12.1,ccss-ela:W.11-12.1,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.1.a,ccss-ela,W.11-12.1.a,ccss-ela:W.11-12.1.a,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.1.b,ccss-ela,W.11-12.1.b,ccss-ela:W.11-12.1.b,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.1.c,ccss-ela,W.11-12.1.c,ccss-ela:W.11-12.1.c,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.1.d,ccss-ela,W.11-12.1.d,ccss-ela:W.11-12.1.d,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.1.e,ccss-ela,W.11-12.1.e,ccss-ela:W.11-12.1.e,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.10,ccss-ela,W.11-12.10,ccss-ela:W.11-12.10,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.2,ccss-ela,W.11-12.2,ccss-ela:W.11-12.2,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.2.a,ccss-ela,W.11-12.2.a,ccss-ela:W.11-12.2.a,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.2.b,ccss-ela,W.11-12.2.b,ccss-ela:W.11-12.2.b,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.2.c,ccss-ela,W.11-12.2.c,ccss-ela:W.11-12.2.c,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.2.d,ccss-ela,W.11-12.2.d,ccss-ela:W.11-12.2.d,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.2.e,ccss-ela,W.11-12.2.e,ccss-ela:W.11-12.2.e,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.2.f,ccss-ela,W.11-12.2.f,ccss-ela:W.11-12.2.f,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.3,ccss-ela,W.11-12.3,ccss-ela:W.11-12.3,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.3.a,ccss-ela,W.11-12.3.a,ccss-ela:W.11-12.3.a,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.3.b,ccss-ela,W.11-12.3.b,ccss-ela:W.11-12.3.b,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.3.c,ccss-ela,W.11-12.3.c,ccss-ela:W.11-12.3.c,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.3.d,ccss-ela,W.11-12.3.d,ccss-ela:W.11-12.3.d,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.3.e,ccss-ela,W.11-12.3.e,ccss-ela:W.11-12.3.e,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.4,ccss-ela,W.11-12.4,ccss-ela:W.11-12.4,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.5,ccss-ela,W.11-12.5,ccss-ela:W.11-12.5,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.6,ccss-ela,W.11-12.6,ccss-ela:W.11-12.6,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.7,ccss-ela,W.11-12.7,ccss-ela:W.11-12.7,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.8,ccss-ela,W.11-12.8,ccss-ela:W.11-12.8,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.9,ccss-ela,W.11-12.9,ccss-ela:W.11-12.9,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.9.a,ccss-ela,W.11-12.9.a,ccss-ela:W.11-12.9.a,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.11-12.9.b,ccss-ela,W.11-12.9.b,ccss-ela:W.11-12.9.b,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.2.1,ccss-ela,W.2.1,ccss-ela:W.2.1,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.2.2,ccss-ela,W.2.2,ccss-ela:W.2.2,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.2.3,ccss-ela,W.2.3,ccss-ela:W.2.3,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.2.5,ccss-ela,W.2.5,ccss-ela:W.2.5,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.2.6,ccss-ela,W.2.6,ccss-ela:W.2.6,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.2.7,ccss-ela,W.2.7,ccss-ela:W.2.7,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.2.8,ccss-ela,W.2.8,ccss-ela:W.2.8,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.1,ccss-ela,W.3.1,ccss-ela:W.3.1,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.10,ccss-ela,W.3.10,ccss-ela:W.3.10,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.1a,ccss-ela,W.3.1a,ccss-ela:W.3.1a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.1b,ccss-ela,W.3.1b,ccss-ela:W.3.1b,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.1c,ccss-ela,W.3.1c,ccss-ela:W.3.1c,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.1d,ccss-ela,W.3.1d,ccss-ela:W.3.1d,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.2,ccss-ela,W.3.2,ccss-ela:W.3.2,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.2a,ccss-ela,W.3.2a,ccss-ela:W.3.2a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.2b,ccss-ela,W.3.2b,ccss-ela:W.3.2b,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.2c,ccss-ela,W.3.2c,ccss-ela:W.3.2c,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.2d,ccss-ela,W.3.2d,ccss-ela:W.3.2d,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.3,ccss-ela,W.3.3,ccss-ela:W.3.3,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.3a,ccss-ela,W.3.3a,ccss-ela:W.3.3a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.3b,ccss-ela,W.3.3b,ccss-ela:W.3.3b,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.3c,ccss-ela,W.3.3c,ccss-ela:W.3.3c,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.3d,ccss-ela,W.3.3d,ccss-ela:W.3.3d,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.4,ccss-ela,W.3.4,ccss-ela:W.3.4,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.5,ccss-ela,W.3.5,ccss-ela:W.3.5,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.6,ccss-ela,W.3.6,ccss-ela:W.3.6,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.7,ccss-ela,W.3.7,ccss-ela:W.3.7,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.3.8,ccss-ela,W.3.8,ccss-ela:W.3.8,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.1,ccss-ela,W.4.1,ccss-ela:W.4.1,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.10,ccss-ela,W.4.10,ccss-ela:W.4.10,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.1a,ccss-ela,W.4.1a,ccss-ela:W.4.1a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.1b,ccss-ela,W.4.1b,ccss-ela:W.4.1b,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.1c,ccss-ela,W.4.1c,ccss-ela:W.4.1c,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.1d,ccss-ela,W.4.1d,ccss-ela:W.4.1d,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.2,ccss-ela,W.4.2,ccss-ela:W.4.2,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.2a,ccss-ela,W.4.2a,ccss-ela:W.4.2a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.2b,ccss-ela,W.4.2b,ccss-ela:W.4.2b,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.2c,ccss-ela,W.4.2c,ccss-ela:W.4.2c,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.2d,ccss-ela,W.4.2d,ccss-ela:W.4.2d,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.2e,ccss-ela,W.4.2e,ccss-ela:W.4.2e,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.3,ccss-ela,W.4.3,ccss-ela:W.4.3,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.3a,ccss-ela,W.4.3a,ccss-ela:W.4.3a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.3b,ccss-ela,W.4.3b,ccss-ela:W.4.3b,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.3c,ccss-ela,W.4.3c,ccss-ela:W.4.3c,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.3d,ccss-ela,W.4.3d,ccss-ela:W.4.3d,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.3e,ccss-ela,W.4.3e,ccss-ela:W.4.3e,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.4,ccss-ela,W.4.4,ccss-ela:W.4.4,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.5,ccss-ela,W.4.5,ccss-ela:W.4.5,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.6,ccss-ela,W.4.6,ccss-ela:W.4.6,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.7,ccss-ela,W.4.7,ccss-ela:W.4.7,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.8,ccss-ela,W.4.8,ccss-ela:W.4.8,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.9,ccss-ela,W.4.9,ccss-ela:W.4.9,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.9a,ccss-ela,W.4.9a,ccss-ela:W.4.9a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.9b,ccss-ela,W.4.9b,ccss-ela:W.4.9b,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.1,ccss-ela,W.5.1,ccss-ela:W.5.1,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.10,ccss-ela,W.5.10,ccss-ela:W.5.10,2010,0,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.1a,ccss-ela,W.5.1a,ccss-ela:W.5.1a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.1b,ccss-ela,W.5.1b,ccss-ela:W.5.1b,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.1c,ccss-ela,W.5.1c,ccss-ela:W.5.1c,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.1d,ccss-ela,W.5.1d,ccss-ela:W.5.1d,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.2,ccss-ela,W.5.2,ccss-ela:W.5.2,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.2a,ccss-ela,W.5.2a,ccss-ela:W.5.2a,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.2b,ccss-ela,W.5.2b,ccss-ela:W.5.2b,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.2c,ccss-ela,W.5.2c,ccss-ela:W.5.2c,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.2d,ccss-ela,W.5.2d,ccss-ela:W.5.2d,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.2e,ccss-ela,W.5.2e,ccss-ela:W.5.2e,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.3,ccss-ela,W.5.3,ccss-ela:W.5.3,2010,1,false,https://corestandards.org/english-language-arts-standards/
https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.5.3a,ccss-ela,W.5.3a,ccss-ela:W.5.3a,2010,1,false,https://corestandards.org/english-language-arts-standards/
